latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,field_15
-4.3449,104.22889,322.83,1.17,1.08,2023/10/13,652,Aqua,MODIS,62,6.1NRT,299.32,15.31,D,
-4.08965,104.38871,320.77,1.14,1.06,2023/10/13,652,Aqua,MODIS,38,6.1NRT,299.37,11.77,D,
-3.77117,104.51261,328.56,1.12,1.05,2023/10/13,652,Aqua,MODIS,79,6.1NRT,298.67,21.85,D,
-3.78315,104.09075,318.94,1.17,1.08,2023/10/13,652,Aqua,MODIS,53,6.1NRT,298.77,13.39,D,
-3.59215,104.65047,324.99,1.1,1.04,2023/10/13,652,Aqua,MODIS,70,6.1NRT,300.58,13.73,D,
-3.53633,104.66662,328.99,1.09,1.04,2023/10/13,652,Aqua,MODIS,68,6.1NRT,303.23,17.31,D,
-3.52704,104.66528,323.23,1.09,1.04,2023/10/13,652,Aqua,MODIS,30,6.1NRT,303.43,11.55,D,
-3.13251,103.99649,314.26,1.16,1.07,2023/10/13,652,Aqua,MODIS,49,6.1NRT,299.53,6.01,D,
-3.02832,104.01792,345.02,1.16,1.07,2023/10/13,652,Aqua,MODIS,92,6.1NRT,303.07,50.91,D,
-3.03121,103.99738,322.56,1.16,1.07,2023/10/13,652,Aqua,MODIS,36,6.1NRT,303.88,13.38,D,
-3.02297,104.02111,338.21,1.16,1.07,2023/10/13,652,Aqua,MODIS,88,6.1NRT,300.92,39.09,D,
-3.02745,103.99034,320.66,1.16,1.07,2023/10/13,652,Aqua,MODIS,62,6.1NRT,301.92,12.88,D,
-3.01343,104.01975,321.94,1.16,1.07,2023/10/13,652,Aqua,MODIS,73,6.1NRT,298.76,14.02,D,
-3.0164,103.99924,318.12,1.16,1.07,2023/10/13,652,Aqua,MODIS,22,6.1NRT,298.88,9.02,D,
-3.01879,103.99976,307.46,1.5,1.21,2023/10/13,1915,Aqua,MODIS,71,6.1NRT,283.74,15.46,N,
-3.02271,104.02635,317.53,1.5,1.21,2023/10/13,1915,Aqua,MODIS,95,6.1NRT,284.58,28.87,N,
-3.02075,104.01305,334.07,1.5,1.21,2023/10/13,1915,Aqua,MODIS,100,6.1NRT,286.63,63.87,N,
-3.02446,104.00703,314.31,1.5,1.21,2023/10/13,1915,Aqua,MODIS,89,6.1NRT,284.3,23.95,N,
-3.02633,104.02036,313.67,1.5,1.21,2023/10/13,1915,Aqua,MODIS,88,6.1NRT,284.44,22.98,N,
-3.18108,104.5533,308.13,1.65,1.26,2023/10/13,1915,Aqua,MODIS,74,6.1NRT,286.36,19.09,N,
-3.0143,104.01833,359.77,1.77,1.3,2023/10/14,243,Terra,MODIS,99,6.1NRT,300.99,180.92,D,
-3.0235,104.00109,328.07,1.77,1.3,2023/10/14,243,Terra,MODIS,82,6.1NRT,300.9,44.98,D,
-3.02586,104.01663,338.59,1.77,1.3,2023/10/14,243,Terra,MODIS,89,6.1NRT,299.63,77.18,D,
-4.33216,104.13615,320.36,1.65,1.26,2023/10/14,243,Terra,MODIS,54,6.1NRT,301.37,13.46,D,
-3.03038,104.00575,330.8,3.05,1.66,2023/10/14,731,Aqua,MODIS,83,6.1NRT,295.19,111.73,D,
-3.8574,104.5691,317.04,3.26,1.71,2023/10/14,731,Aqua,MODIS,50,6.1NRT,294.34,43.61,D,
-4.34062,104.23046,300.3,1.05,1.02,2023/10/14,1459,Terra,MODIS,22,6.1NRT,289.82,5.31,N,
-4.01353,103.99886,304.86,1.06,1.03,2023/10/14,1459,Terra,MODIS,62,6.1NRT,294.04,4.3,N,
-3.75454,104.47457,305.54,1.02,1.01,2023/10/14,1459,Terra,MODIS,65,6.1NRT,295.09,4.53,N,
-3.71818,104.67118,307.7,1.01,1.01,2023/10/14,1459,Terra,MODIS,72,6.1NRT,295.31,6.19,N,
-3.60038,104.65144,307.22,1.01,1.01,2023/10/14,1459,Terra,MODIS,71,6.1NRT,295.99,5.36,N,
-3.71428,103.83653,312.35,1.07,1.03,2023/10/14,1459,Terra,MODIS,85,6.1NRT,294.5,9.74,N,
-3.55079,104.68091,306.81,1.01,1.01,2023/10/14,1459,Terra,MODIS,69,6.1NRT,296.26,4.8,N,
-3.55204,104.67197,313.06,1.01,1.01,2023/10/14,1459,Terra,MODIS,86,6.1NRT,296.26,9.37,N,
-3.20447,104.65302,308.43,1.01,1.01,2023/10/14,1501,Terra,MODIS,74,6.1NRT,295.11,5.75,N,
-3.20571,104.6441,311.04,1.01,1.01,2023/10/14,1501,Terra,MODIS,81,6.1NRT,295.05,7.55,N,
-3.19556,104.65176,306.49,1.01,1.01,2023/10/14,1501,Terra,MODIS,36,6.1NRT,295.08,4.33,N,
-3.19265,104.54198,308.23,1.02,1.01,2023/10/14,1501,Terra,MODIS,73,6.1NRT,294.92,5.97,N,
-3.2251,103.57298,341.14,1.08,1.04,2023/10/14,1501,Terra,MODIS,100,6.1NRT,294.05,49.03,N,
-3.22641,103.56342,334.23,1.09,1.04,2023/10/14,1501,Terra,MODIS,100,6.1NRT,293.85,36.99,N,
-3.18448,103.40401,306.2,1.1,1.05,2023/10/14,1501,Terra,MODIS,67,6.1NRT,293.1,6.31,N,
-3.02566,104.01982,318.86,1.04,1.02,2023/10/14,1501,Terra,MODIS,80,6.1NRT,297.21,14.49,N,
-3.02695,104.01063,323.17,1.04,1.02,2023/10/14,1501,Terra,MODIS,100,6.1NRT,297.68,19.23,N,
-3.01663,104.01855,350.87,1.04,1.02,2023/10/14,1501,Terra,MODIS,100,6.1NRT,302.1,64.64,N,
-3.0179,104.00936,344.54,1.04,1.02,2023/10/14,1501,Terra,MODIS,100,6.1NRT,301.88,51.17,N,
-3.01918,104.00017,327.18,1.04,1.02,2023/10/14,1501,Terra,MODIS,100,6.1NRT,297.97,24.07,N,
-3.02046,103.99096,324.36,1.04,1.02,2023/10/14,1501,Terra,MODIS,100,6.1NRT,297,21.02,N,
-3.01523,104.02715,329.67,1.8,1.31,2023/10/15,321,Terra,MODIS,65,6.1NRT,296.02,48.46,D,
-3.02466,104.00974,324.17,1.79,1.31,2023/10/15,321,Terra,MODIS,80,6.1NRT,293.04,37.57,D,
-3.02689,104.02557,318.69,1.8,1.31,2023/10/15,321,Terra,MODIS,43,6.1NRT,294.12,22.45,D,
-3.69889,103.83661,332.44,1.78,1.31,2023/10/15,321,Terra,MODIS,87,6.1NRT,279,70.61,D,
-3.91994,104.60632,308.1,1.97,1.37,2023/10/15,637,Aqua,MODIS,40,6.1NRT,279.13,12.83,D,
-3.19809,104.65607,320.73,1.9,1.35,2023/10/15,637,Aqua,MODIS,34,6.1NRT,298.54,16.82,D,
-3.20042,104.63921,323.96,1.91,1.35,2023/10/15,637,Aqua,MODIS,68,6.1NRT,299.91,25.22,D,
-3.02414,104.0143,328.91,2.12,1.42,2023/10/15,637,Aqua,MODIS,77,6.1NRT,294.62,58.01,D,
-3.01671,103.97485,349.43,2.14,1.42,2023/10/15,637,Aqua,MODIS,95,6.1NRT,291.52,164.32,D,
-3.01672,103.96971,344.56,2.14,1.42,2023/10/15,637,Aqua,MODIS,87,6.1NRT,290.97,135.96,D,
-3.0198,104.00419,305.99,3.64,1.79,2023/10/15,1541,Terra,MODIS,66,6.1NRT,290.1,33.71,N,
-3.01383,103.93826,316.37,3.6,1.78,2023/10/15,1541,Terra,MODIS,93,6.1NRT,291.05,80.76,N,
-3.01541,103.96552,329.62,3.62,1.78,2023/10/15,1541,Terra,MODIS,100,6.1NRT,291.55,167.6,N,
-4.32629,104.23724,305.49,1.02,1.01,2023/10/15,1900,Aqua,MODIS,57,6.1NRT,293.23,4.76,N,
-3.72109,103.88544,300.38,1,1,2023/10/15,1900,Aqua,MODIS,26,6.1NRT,289.5,2.94,N,
-3.01375,104.02824,321.35,1,1,2023/10/15,1900,Aqua,MODIS,96,6.1NRT,295.18,15.99,N,
-3.01344,103.96481,326.06,1,1,2023/10/15,1900,Aqua,MODIS,100,6.1NRT,295.08,22.39,N,
-3.01476,103.97368,339.71,1,1,2023/10/15,1900,Aqua,MODIS,100,6.1NRT,296.86,41.07,N,
-3.01608,103.98255,336.61,1,1,2023/10/15,1900,Aqua,MODIS,100,6.1NRT,296.86,36.03,N,
-3.01739,103.99142,323.65,1,1,2023/10/15,1900,Aqua,MODIS,100,6.1NRT,295.3,19.77,N,
-3.01871,104.00031,308.21,1,1,2023/10/15,1900,Aqua,MODIS,74,6.1NRT,293.61,6.22,N,
-3.02003,104.00919,313.45,1,1,2023/10/15,1900,Aqua,MODIS,87,6.1NRT,294.57,9.7,N,
-3.02135,104.01807,319.14,1,1,2023/10/15,1900,Aqua,MODIS,96,6.1NRT,295.58,13.99,N,
-3.02267,104.02696,310.46,1,1,2023/10/15,1900,Aqua,MODIS,46,6.1NRT,294.19,7.23,N,
-3.01693,104.01021,326.91,3.8,1.82,2023/10/16,224,Terra,MODIS,80,6.1NRT,295.89,125.32,D,
-3.01927,103.96974,323.55,3.82,1.83,2023/10/16,224,Terra,MODIS,75,6.1NRT,295.04,99.25,D,
-3.83061,104.67849,333.14,1.68,1.27,2023/10/16,716,Aqua,MODIS,82,6.1NRT,305.78,37.41,D,
-3.79432,104.68826,330.5,1.68,1.28,2023/10/16,716,Aqua,MODIS,78,6.1NRT,308.21,34.19,D,
-3.78297,104.68654,341.27,1.68,1.28,2023/10/16,716,Aqua,MODIS,89,6.1NRT,303.65,68.83,D,
-3.67743,104.61832,325.68,1.67,1.27,2023/10/16,716,Aqua,MODIS,53,6.1NRT,304.19,19.43,D,
-3.67974,104.61287,325,1.67,1.27,2023/10/16,716,Aqua,MODIS,66,6.1NRT,304.24,18.64,D,
-3.03163,104.03363,332.04,1.55,1.23,2023/10/16,716,Aqua,MODIS,75,6.1NRT,301.66,34.02,D,
-3.03107,104.02792,329.37,1.55,1.23,2023/10/16,716,Aqua,MODIS,58,6.1NRT,301.13,27.56,D,
-4.29593,104.24961,332.86,1.54,1.22,2023/10/16,716,Aqua,MODIS,77,6.1NRT,300.91,38.45,D,
-3.70493,103.85067,332.18,1.47,1.2,2023/10/16,716,Aqua,MODIS,81,6.1NRT,302.76,32.81,D,
-3.71104,103.84489,326.13,1.47,1.2,2023/10/16,716,Aqua,MODIS,49,6.1NRT,302.71,20,D,
-3.70038,103.84328,324.05,1.47,1.2,2023/10/16,716,Aqua,MODIS,45,6.1NRT,303.07,16.16,D,
-3.5426,104.67693,330.4,1.7,1.28,2023/10/16,716,Aqua,MODIS,79,6.1NRT,300.82,31.97,D,
-3.54486,104.6619,325.56,1.69,1.28,2023/10/16,716,Aqua,MODIS,43,6.1NRT,302.77,20.04,D,
-3.50841,104.67178,326.38,1.7,1.28,2023/10/16,716,Aqua,MODIS,45,6.1NRT,304.96,18.39,D,
-3.79104,104.52585,311.14,1.76,1.3,2023/10/16,1444,Terra,MODIS,82,6.1NRT,293.34,20.94,N,
-4.33775,104.22202,307.64,1.9,1.35,2023/10/16,1444,Terra,MODIS,72,6.1NRT,296.26,13.08,N,
-4.32584,104.22035,312.15,1.9,1.35,2023/10/16,1444,Terra,MODIS,84,6.1NRT,296.39,20.79,N,
-4.252,104.68235,313.7,1.74,1.29,2023/10/16,1444,Terra,MODIS,88,6.1NRT,295.95,22.61,N,
-3.79187,104.53615,306.22,1.76,1.3,2023/10/16,1444,Terra,MODIS,67,6.1NRT,293.14,12.91,N,
-3.79405,104.52065,304.38,1.76,1.3,2023/10/16,1444,Terra,MODIS,60,6.1NRT,293.28,10.42,N,
-3.34397,103.8064,312.74,1.97,1.37,2023/10/16,1444,Terra,MODIS,38,6.1NRT,292.86,24.86,N,
-3.18842,104.66346,317.64,1.68,1.27,2023/10/16,1444,Terra,MODIS,95,6.1NRT,292.87,30.88,N,
-3.02096,104.02484,308.23,1.87,1.34,2023/10/16,1444,Terra,MODIS,26,6.1NRT,294.94,14.9,N,
-3.02313,104.00839,309.25,1.88,1.34,2023/10/16,1444,Terra,MODIS,42,6.1NRT,295.4,16.73,N,
-3.02532,103.99187,311.92,1.89,1.34,2023/10/16,1444,Terra,MODIS,62,6.1NRT,294.88,21.68,N,
-3.02653,104.01942,307.26,1.87,1.34,2023/10/16,1444,Terra,MODIS,69,6.1NRT,294.92,14.49,N,
-3.01468,104.01784,327.52,1.87,1.34,2023/10/16,1444,Terra,MODIS,100,6.1NRT,297.38,59.74,N,
-3.01698,104.00139,317.38,1.88,1.34,2023/10/16,1444,Terra,MODIS,95,6.1NRT,296.65,32.04,N,
-3.01928,103.98488,316.85,1.89,1.34,2023/10/16,1444,Terra,MODIS,65,6.1NRT,295.86,30.64,N,
-3.0137,104.02579,324.84,1.03,1.01,2023/10/17,306,Terra,MODIS,45,6.1NRT,276.5,18.82,D,
-3.23403,103.63624,319.09,1.01,1.01,2023/10/17,306,Terra,MODIS,65,6.1NRT,300.62,8.4,D,
-3.34172,103.80742,312.68,1.02,1.01,2023/10/17,306,Terra,MODIS,30,6.1NRT,288.78,7.41,D,
-3.58165,104.64649,325.9,1.09,1.04,2023/10/17,306,Terra,MODIS,77,6.1NRT,300.14,17.17,D,
-3.77755,104.08373,322.09,1.04,1.02,2023/10/17,306,Terra,MODIS,72,6.1NRT,299.15,11.13,D,
-4.11929,104.21589,322.62,1.06,1.03,2023/10/17,306,Terra,MODIS,64,6.1NRT,304.18,10.2,D,
-4.23838,104.21558,317.58,1.06,1.03,2023/10/17,306,Terra,MODIS,57,6.1NRT,295.42,7.59,D,
-4.20208,104.15082,317.57,1.05,1.02,2023/10/17,306,Terra,MODIS,68,6.1NRT,296.51,7.24,D,
-3.79314,104.53677,315.38,3.97,1.85,2023/10/17,622,Aqua,MODIS,64,6.1NRT,294.18,46.07,D,
-3.79793,104.50145,315.49,4,1.86,2023/10/17,622,Aqua,MODIS,64,6.1NRT,294.99,52.71,D,
-3.04784,104.00976,319.62,4.25,1.91,2023/10/17,622,Aqua,MODIS,67,6.1NRT,291.72,88.27,D,
-3.01392,104.00508,331.15,4.25,1.91,2023/10/17,622,Aqua,MODIS,79,6.1NRT,293.47,184.34,D,
-3.01901,103.96745,332.33,4.28,1.91,2023/10/17,622,Aqua,MODIS,85,6.1NRT,294.49,199.64,D,
-3.04488,104.005,319.82,4.25,1.91,2023/10/17,622,Aqua,MODIS,70,6.1NRT,292.11,89.23,D,
-3.01629,103.96279,333.89,4.28,1.91,2023/10/17,622,Aqua,MODIS,86,6.1NRT,294.05,218.64,D,
-4.35564,104.23494,302.36,1.68,1.27,2023/10/17,1524,Terra,MODIS,48,6.1NRT,291.03,7.48,N,
-3.88774,104.52621,304.03,1.8,1.31,2023/10/17,1524,Terra,MODIS,58,6.1NRT,290.55,12.46,N,
-3.34986,103.80435,305.05,1.62,1.25,2023/10/17,1524,Terra,MODIS,63,6.1NRT,286.58,12.2,N,
-3.93043,104.63259,331.7,1.03,1.01,2023/10/18,701,Aqua,MODIS,82,6.1NRT,305.2,22.1,D,
-3.86762,104.56173,342.77,1.02,1.01,2023/10/18,701,Aqua,MODIS,91,6.1NRT,306.34,37.04,D,
-3.78045,104.08277,324.91,1.01,1,2023/10/18,701,Aqua,MODIS,76,6.1NRT,285.14,18.08,D,
-3.78175,104.07384,314.31,1.01,1,2023/10/18,701,Aqua,MODIS,39,6.1NRT,284.93,8.3,D,
-3.65629,104.23518,327.07,1.01,1.01,2023/10/18,701,Aqua,MODIS,69,6.1NRT,298.19,17.6,D,
-3.23644,103.64288,317.06,1,1,2023/10/18,703,Aqua,MODIS,31,6.1NRT,294.58,7.35,D,
-3.0272,103.62731,318.04,1,1,2023/10/18,703,Aqua,MODIS,69,6.1NRT,300.78,7.53,D,
-3.90754,104.55476,323.6,1.17,1.08,2023/10/19,249,Terra,MODIS,32,6.1NRT,300.95,14.75,D,
-3.64588,104.67759,315.86,2.31,1.47,2023/10/21,234,Terra,MODIS,61,6.1NRT,291.9,21.41,D,
-3.64298,104.67107,315.14,2.31,1.47,2023/10/21,234,Terra,MODIS,62,6.1NRT,291.92,21.16,D,
-3.73175,104.39871,313.77,2.5,1.52,2023/10/22,1531,Terra,MODIS,88,6.1NRT,279.1,52.24,N,
-3.79551,104.66943,311.36,1,1,2023/10/22,1856,Aqua,MODIS,82,6.1NRT,290.85,10.46,N,
-3.91044,104.55141,326.44,1.42,1.18,2023/10/23,714,Aqua,MODIS,54,6.1NRT,301.95,23.23,D,
-3.90686,104.62435,323.86,1.01,1,2023/10/24,258,Terra,MODIS,48,6.1NRT,306.69,11.54,D,
-3.98835,104.55181,327.57,1.01,1,2023/10/24,258,Terra,MODIS,70,6.1NRT,308.61,13.97,D,
-4.31627,104.08567,319.71,1.03,1.01,2023/10/24,258,Terra,MODIS,39,6.1NRT,300.48,7.76,D,
-3.26069,104.28793,311.17,4.79,2,2023/10/24,618,Aqua,MODIS,15,6.1NRT,290.65,49.04,D,
-3.7672,104.5618,314.5,4.64,1.97,2023/10/24,618,Aqua,MODIS,60,6.1NRT,293.86,54.88,D,
-3.76652,104.55468,314.76,4.64,1.97,2023/10/24,618,Aqua,MODIS,62,6.1NRT,293.71,60.97,D,
-4.25006,104.3371,343.21,1,1,2023/10/25,659,Aqua,MODIS,91,6.1NRT,302.05,37.64,D,
-4.25134,104.32822,342.32,1,1,2023/10/25,659,Aqua,MODIS,91,6.1NRT,301.03,36.4,D,
-4.24242,104.32691,346.89,1,1,2023/10/25,659,Aqua,MODIS,88,6.1NRT,300.93,44.78,D,
-4.23254,104.32883,318.53,1,1,2023/10/25,659,Aqua,MODIS,39,6.1NRT,300.21,6.75,D,
-4.23383,104.31993,323.64,1,1,2023/10/25,659,Aqua,MODIS,49,6.1NRT,299.26,12.21,D,
-4.01169,104.39332,313.66,1,1,2023/10/25,659,Aqua,MODIS,31,6.1NRT,293.91,5.44,D,
-3.90509,104.55229,322.86,1,1,2023/10/25,659,Aqua,MODIS,54,6.1NRT,302.12,12.74,D,
-3.42306,104.44322,320.6,1.05,1.02,2023/10/26,1459,Terra,MODIS,100,6.1NRT,289.77,19.07,N,
-3.42436,104.43399,335.94,1.05,1.02,2023/10/26,1459,Terra,MODIS,100,6.1NRT,291.21,39.1,N,
-3.23581,104.59742,312.1,1.03,1.02,2023/10/26,1459,Terra,MODIS,84,6.1NRT,292.54,10.52,N,
-3.23706,104.58832,322.33,1.03,1.02,2023/10/26,1459,Terra,MODIS,100,6.1NRT,292.93,20.17,N,
-3.24068,104.56652,324.97,1.37,1.16,2023/10/27,644,Aqua,MODIS,63,6.1NRT,295.38,22.51,D,
-3.26556,104.2723,323.8,1.44,1.19,2023/10/27,644,Aqua,MODIS,77,6.1NRT,297.63,24.52,D,
-4.02035,104.54935,320.7,1.41,1.18,2023/10/27,644,Aqua,MODIS,62,6.1NRT,301.54,13.73,D,
-3.85867,104.66916,308.3,1.85,1.33,2023/10/28,1442,Terra,MODIS,74,6.1NRT,292.37,15.95,N,
-4.33942,103.88112,324.55,1.01,1.01,2023/10/29,304,Terra,MODIS,78,6.1NRT,299.33,14.67,D,
-4.17195,103.99101,311.8,3.09,1.67,2023/10/29,629,Aqua,MODIS,36,6.1NRT,292.02,35.37,D,
-3.59919,104.6348,316.71,2.69,1.57,2023/10/29,629,Aqua,MODIS,32,6.1NRT,297.21,33.13,D,
-3.2702,104.26621,314.37,2.84,1.61,2023/10/29,629,Aqua,MODIS,62,6.1NRT,295.75,28.87,D,
-3.26712,104.25855,316.27,2.84,1.61,2023/10/29,629,Aqua,MODIS,66,6.1NRT,295.42,37.1,D,
-3.25797,104.2566,308.23,1.63,1.26,2023/10/29,1522,Terra,MODIS,74,6.1NRT,294.02,15.44,N,
-3.25609,104.26428,304.78,1.03,1.02,2023/10/29,1851,Aqua,MODIS,62,6.1NRT,292.74,6.03,N,
-3.24705,104.2656,305.22,1.03,1.02,2023/10/29,1851,Aqua,MODIS,63,6.1NRT,293.08,6.11,N,
-3.79154,103.9214,331.4,1.15,1.07,2023/10/30,712,Aqua,MODIS,83,6.1NRT,301.91,25.91,D,
-3.79303,103.9112,318.75,1.15,1.07,2023/10/30,712,Aqua,MODIS,41,6.1NRT,300.88,8.93,D,
-3.78203,103.91999,319.06,1.15,1.07,2023/10/30,712,Aqua,MODIS,53,6.1NRT,302.12,8.17,D,
-3.48427,103.63521,316.52,1.12,1.06,2023/10/30,712,Aqua,MODIS,39,6.1NRT,300.43,6.86,D,
-3.35284,103.99997,321.66,1.17,1.08,2023/10/30,712,Aqua,MODIS,71,6.1NRT,299.41,11.93,D,
-3.22022,104.66513,323.74,1.01,1.01,2023/11/01,657,Aqua,MODIS,47,6.1NRT,299.47,11.43,D,
-3.17547,104.65863,327.54,1.01,1.01,2023/11/01,657,Aqua,MODIS,73,6.1NRT,300.55,13.44,D,
-3.4787,104.6664,331.6,1.01,1.01,2023/11/01,657,Aqua,MODIS,80,6.1NRT,291.73,26.38,D,
-3.22787,104.67539,336.95,1.01,1.01,2023/11/01,657,Aqua,MODIS,88,6.1NRT,298.25,28.15,D,
-3.21893,104.6741,329.89,1.01,1.01,2023/11/01,657,Aqua,MODIS,82,6.1NRT,300.11,18.06,D,
-3.9867,104.55177,325.43,1.03,1.01,2023/11/05,253,Terra,MODIS,66,6.1NRT,303.01,13.08,D,
-3.02783,103.39481,324.65,1.03,1.01,2023/11/06,709,Aqua,MODIS,77,6.1NRT,298.39,15.18,D,
-3.0187,104.03522,323.36,1.07,1.03,2023/11/06,709,Aqua,MODIS,73,6.1NRT,299.55,13.78,D,
-3.46087,104.47234,303.63,1.09,1.04,2023/11/07,1456,Terra,MODIS,56,6.1NRT,288.8,5.19,N,
-3.46219,104.46277,304.82,1.09,1.04,2023/11/07,1456,Terra,MODIS,62,6.1NRT,288.68,5.94,N,
-4.03075,104.60529,320.31,1.77,1.3,2023/11/08,319,Terra,MODIS,73,6.1NRT,296.61,24.71,D,
-4.17964,104.43217,320.38,1.12,1.05,2023/11/08,652,Aqua,MODIS,54,6.1NRT,302.44,9.73,D,
-4.01752,104.38197,324.42,1.12,1.06,2023/11/08,652,Aqua,MODIS,75,6.1NRT,304.52,13.78,D,
-4.06583,103.94655,314.81,1.18,1.08,2023/11/08,652,Aqua,MODIS,53,6.1NRT,300.56,7.88,D,
-3.98006,103.99813,335.52,1.17,1.08,2023/11/08,652,Aqua,MODIS,86,6.1NRT,300.86,35.55,D,
-3.74722,104.54624,321.26,1.1,1.04,2023/11/08,652,Aqua,MODIS,68,6.1NRT,301.61,10.48,D,
-3.21317,103.60537,322.56,2.28,1.46,2023/11/10,639,Aqua,MODIS,73,6.1NRT,274.45,60.46,D,
-3.29698,104.66434,323.53,1.73,1.29,2023/11/11,720,Aqua,MODIS,69,6.1NRT,299.34,20.17,D,
-3.2993,104.64909,323.44,1.72,1.29,2023/11/11,720,Aqua,MODIS,75,6.1NRT,299.89,18.69,D,
-3.31692,104.68392,320.86,1.33,1.14,2023/11/12,245,Terra,MODIS,16,6.1NRT,297.34,11.49,D,
-3.66049,104.54334,322.74,1.03,1.01,2023/11/13,705,Aqua,MODIS,75,6.1NRT,297.71,11.77,D,
-4.17498,104.23512,314.08,1.01,1,2023/11/20,658,Aqua,MODIS,42,6.1NRT,296.94,4.72,D,
-3.71643,104.09013,310.38,1.47,1.2,2023/12/11,646,Aqua,MODIS,58,6.1NRT,291.66,7.62,D,
-3.38606,104.38457,318.12,1.03,1.01,2023/12/16,658,Aqua,MODIS,72,6.1NRT,294.17,10.12,D,
-3.29733,104.30079,310.98,1.03,1.02,2023/12/16,658,Aqua,MODIS,43,6.1NRT,292.49,4.26,D,
-3.29864,104.29165,313.58,1.03,1.02,2023/12/16,658,Aqua,MODIS,64,6.1NRT,293.37,6.2,D,
-3.22081,104.12398,322.1,1.04,1.02,2023/12/16,658,Aqua,MODIS,77,6.1NRT,294.65,14.31,D,
-3.20953,103.88866,310.77,1.06,1.03,2023/12/16,658,Aqua,MODIS,37,6.1NRT,290.75,5.05,D,
-3.21089,103.87928,320.77,1.06,1.03,2023/12/16,658,Aqua,MODIS,75,6.1NRT,293.69,14.67,D,
-3.10044,104.06593,339.51,1.05,1.02,2023/12/16,658,Aqua,MODIS,78,6.1NRT,294.01,39.52,D,
-3.06822,103.72118,319.36,1.07,1.03,2023/12/16,658,Aqua,MODIS,69,6.1NRT,293.74,12.89,D,
-3.22195,103.6258,332.23,1.94,1.36,2023/12/18,644,Aqua,MODIS,81,6.1NRT,288.71,74.57,D,
-3.77672,104.49685,326.07,1.69,1.28,2023/12/18,644,Aqua,MODIS,81,6.1NRT,295.87,40.54,D,
-3.62313,104.43772,315.85,1.7,1.28,2023/12/18,644,Aqua,MODIS,68,6.1NRT,294.62,16.55,D,
-3.62326,104.44801,312.78,1.7,1.28,2023/12/18,644,Aqua,MODIS,37,6.1NRT,294.01,10.28,D,
-2.86992,103.24481,330.7,1.22,1.1,2023/02/14,641,Aqua,MODIS,85,6.1NRT,292.58,36.03,D,
-2.6487,103.74119,313.07,1.46,1.2,2023/02/17,329,Terra,MODIS,67,6.1NRT,292.75,11.85,D,
-2.9137,103.85472,313.8,1.56,1.23,2023/03/09,633,Aqua,MODIS,67,6.1NRT,294.93,12.44,D,
-2.65396,103.06805,312.71,1.02,1.01,2023/04/04,652,Aqua,MODIS,58,6.1NRT,292.77,5.21,D,
-2.78381,103.20155,320.1,1.01,1.01,2023/04/11,652,Aqua,MODIS,72,6.1NRT,298.93,9.82,D,
-2.57187,103.03456,312.85,1.04,1.02,2023/04/20,319,Terra,MODIS,71,6.1NRT,288.49,7.46,D,
-2.69483,103.50445,300.43,1.18,1.08,2023/04/27,1902,Aqua,MODIS,23,6.1NRT,283.36,5.17,N,
-2.97518,103.26901,310.21,1.55,1.23,2023/05/11,640,Aqua,MODIS,46,6.1NRT,292.44,8.52,D,
-2.98395,103.26362,313.08,1.55,1.23,2023/05/11,640,Aqua,MODIS,62,6.1NRT,292.74,12.56,D,
-2.48337,103.48809,318.17,2.29,1.47,2023/05/12,722,Aqua,MODIS,68,6.1NRT,290.36,40.52,D,
-2.4438,103.52814,329.32,1.26,1.12,2023/05/14,707,Aqua,MODIS,82,6.1NRT,295.66,30.17,D,
-2.44545,103.51694,317.14,1.26,1.12,2023/05/14,707,Aqua,MODIS,66,6.1NRT,293.21,11.8,D,
-2.48244,103.49605,312.96,1.01,1,2023/05/16,654,Aqua,MODIS,59,6.1NRT,296.71,7.38,D,
-2.50314,103.28816,315.99,1.02,1.01,2023/05/16,654,Aqua,MODIS,64,6.1NRT,296,8.22,D,
-3.11775,103.17469,308.51,1.06,1.03,2023/05/16,1522,Terra,MODIS,75,6.1NRT,292.82,6.93,N,
-2.69933,103.50378,300.21,1.08,1.04,2023/06/03,1847,Aqua,MODIS,21,6.1NRT,280.5,4.52,N,
-2.7021,103.50301,320.64,1.52,1.22,2023/06/04,253,Terra,MODIS,58,6.1NRT,292.92,24.38,D,
-2.43945,103.46299,317.02,1.17,1.08,2023/06/04,707,Aqua,MODIS,70,6.1NRT,295.58,11.63,D,
-2.70304,103.48985,317.21,3.18,1.69,2023/06/10,625,Aqua,MODIS,55,6.1NRT,289.73,56.89,D,
-2.70091,103.49398,317.39,3.18,1.69,2023/06/10,625,Aqua,MODIS,56,6.1NRT,289.6,57.86,D,
-2.36704,103.59574,313.3,1.17,1.07,2023/06/11,705,Aqua,MODIS,61,6.1NRT,295.83,7.3,D,
-2.70187,103.49215,316.76,1.14,1.06,2023/06/11,705,Aqua,MODIS,49,6.1NRT,296.42,10.28,D,
-3.13046,103.21462,312.62,1.1,1.05,2023/06/11,705,Aqua,MODIS,58,6.1NRT,296.86,5.81,D,
-3.12903,103.22437,315.04,1.1,1.05,2023/06/11,705,Aqua,MODIS,65,6.1NRT,296.55,8.27,D,
